HEADER:,V_BAT,I_BAT,PEDAL_TIME,WHEEL_TIME,GPS_DATE,GPS_TIME,GPS_LAT,GPS_LNG
MEDIDA:,0,0,705,302,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,710,305,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,730,307,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,717,308,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,717,301,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,711,299,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,693,297,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,700,293,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,688,295,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,697,294,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,697,302,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1127,310,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1127,319,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1127,342,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1127,350,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,374,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,396,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,427,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,452,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,482,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,544,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,585,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,621,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,809,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,950,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,950,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,950,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,950,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,950,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
STOP
MEDIDA:,0,0,0,0,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,0,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,2034,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,695,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1209,604,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1013,572,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1013,599,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1013,704,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1013,1212,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,3956,1212,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,664,1212,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,664,3216,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,2358,1023,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1215,673,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1147,630,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1147,655,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1147,699,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1147,731,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1147,791,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,729,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,752,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1516,923,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1269,702,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1122,637,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1022,587,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,948,540,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,895,511,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,860,491,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,823,460,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,772,442,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,755,432,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,755,436,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1760,429,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,725,415,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,725,414,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1754,422,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1754,424,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1882,423,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,720,412,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1177,417,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,715,416,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
