HEADER:,V_BAT,I_BAT,PEDAL_TIME,WHEEL_TIME,GPS_DATE,GPS_TIME,GPS_LAT,GPS_LNG,GPS_ALT
MEDIDA:,806,84,1033,734,21/12/2017,14:51:38.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1032,726,21/12/2017,14:51:39.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1031,734,21/12/2017,14:51:40.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1030,724,21/12/2017,14:51:41.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1028,723,21/12/2017,14:51:42.00,0.000000,0.000000,0.000000
MEDIDA:,806,83,1029,732,21/12/2017,14:51:43.00,0.000000,0.000000,0.000000
MEDIDA:,800,83,1022,716,21/12/2017,14:51:44.00,0.000000,0.000000,0.000000
MEDIDA:,805,83,1027,722,21/12/2017,14:51:45.00,0.000000,0.000000,0.000000
MEDIDA:,805,83,1028,732,21/12/2017,14:51:46.00,0.000000,0.000000,0.000000
MEDIDA:,805,83,1027,722,21/12/2017,14:51:47.00,0.000000,0.000000,0.000000
MEDIDA:,805,83,1029,723,21/12/2017,14:51:48.00,0.000000,0.000000,0.000000
MEDIDA:,805,83,1027,732,21/12/2017,14:51:49.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1026,721,21/12/2017,14:51:50.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1027,731,21/12/2017,14:51:51.00,0.000000,0.000000,0.000000
MEDIDA:,805,83,1027,722,21/12/2017,14:51:52.00,0.000000,0.000000,0.000000
MEDIDA:,805,83,1027,723,21/12/2017,14:51:53.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1027,732,21/12/2017,14:51:54.00,0.000000,0.000000,0.000000
MEDIDA:,804,84,1027,721,21/12/2017,14:51:55.00,0.000000,0.000000,0.000000
MEDIDA:,805,83,1017,723,21/12/2017,14:51:56.00,0.000000,0.000000,0.000000
MEDIDA:,803,83,1025,732,21/12/2017,14:51:57.00,0.000000,0.000000,0.000000
MEDIDA:,805,83,1026,721,21/12/2017,14:51:58.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1028,722,21/12/2017,14:51:59.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1026,732,21/12/2017,14:52:00.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1027,721,21/12/2017,14:52:01.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1026,731,21/12/2017,14:52:02.00,0.000000,0.000000,0.000000
MEDIDA:,805,83,1027,723,21/12/2017,14:52:03.00,0.000000,0.000000,0.000000
MEDIDA:,802,83,1024,719,21/12/2017,14:52:04.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1026,730,21/12/2017,14:52:05.00,0.000000,0.000000,0.000000
MEDIDA:,805,83,1025,721,21/12/2017,14:52:06.00,0.000000,0.000000,0.000000
MEDIDA:,805,83,1026,722,21/12/2017,14:52:07.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1026,730,21/12/2017,14:52:08.00,0.000000,0.000000,0.000000
MEDIDA:,805,83,1025,722,21/12/2017,14:52:09.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1026,721,21/12/2017,14:52:10.00,0.000000,0.000000,0.000000
MEDIDA:,803,83,1023,730,21/12/2017,14:52:11.00,0.000000,0.000000,0.000000
MEDIDA:,805,83,1025,721,21/12/2017,14:52:12.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1026,730,21/12/2017,14:52:13.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1024,720,21/12/2017,14:52:14.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1025,721,21/12/2017,14:52:15.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1024,730,21/12/2017,14:52:16.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1025,720,21/12/2017,14:52:17.00,0.000000,0.000000,0.000000
MEDIDA:,803,83,1023,718,21/12/2017,14:52:18.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1024,730,21/12/2017,14:52:19.00,0.000000,0.000000,0.000000
MEDIDA:,805,83,1024,720,21/12/2017,14:52:20.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1024,730,21/12/2017,14:52:21.00,0.000000,0.000000,0.000000
MEDIDA:,805,83,1024,720,21/12/2017,14:52:22.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1024,720,21/12/2017,14:52:23.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1024,729,21/12/2017,14:52:24.00,0.000000,0.000000,0.000000
MEDIDA:,803,82,1011,718,21/12/2017,14:52:25.00,0.000000,0.000000,0.000000
MEDIDA:,805,83,1025,720,21/12/2017,14:52:26.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1023,729,21/12/2017,14:52:27.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1024,719,21/12/2017,14:52:28.00,0.000000,0.000000,0.000000
MEDIDA:,804,83,1023,720,21/12/2017,14:52:29.00,0.000000,0.000000,0.000000
